prs_PersoonsID,AfstandSchool,pcp_Regio,isc_VanDatum,isc_OpleidingsCode,LeeftijdMaandenEersteInschr,NrStdInEersteKlas,Geslacht,AantalOplVOORICAIngeschreven,PCertificaat_Opl,PropCertificaatDatum,HeeftP,VoorOpleidingsNiveau,HeeftWisInVooropleiding,Aanwezigheid1ejaar,EersteToetsCijfer,GemToetsCijferEerstePeriode,HeeftBijzOmstandigheden
256798,4,Nijmegen,9/1/2015,ICT,362,24,Man,3,Niet Behaald,0,0,HAVO,1,4.5,0,0,0
262141,6,Arnhem,2/1/2014,CMD,308,22,Vrouw,3,CMD,6/30/2015,1,HAVO,1,76.7,90,80,?
267519,14,Nijmegen,9/1/2013,TIN,291,21,Man,3,Niet Behaald,0,0,HAVO,1,0.0,26,26,?
272450,6,Arnhem,9/1/2014,BIM,359,19,Man,4,Niet Behaald,0,0,VWO,1,17.5,51,53,?
286793,20,Nijmegen,9/1/2017,ICT,344,27,Man,2,Niet Behaald,0,0,HAVO,1,8.8,0,0,1
302941,44,Amersfoort,9/1/2013,IN-4479,301,20,Vrouw,3,INF,6/30/2015,1,MBO,0,71.4,85,69,?
303564,22,Ede Wageningen,9/1/2017,ICT,346,19,Man,2,ICT,6/27/2018,1,HAVO,1,84.9,89,86,0
305297,42,Winterswijk,9/1/2013,IN-4479,266,24,Man,3,Niet Behaald,0,0,HAVO,0,100.0,49,48,?
309026,25,Doetinchem,9/1/2014,CMD,289,26,Man,3,CMD,6/27/2016,1,MBO,0,68.3,62,67,?
309224,4,Arnhem,2/1/2014,IN-4479,294,19,Man,4,INF,6/30/2015,1,HAVO,1,96.3,95,74,?
311473,22,Nijmegen,9/1/2014,CMD,324,24,Man,5,CMD,6/30/2015,1,HAVO,0,75.9,73,72,?
314154,6,Arnhem,2/1/2014,IN-4479,293,25,Man,4,Niet Behaald,0,0,HAVO,0,6.7,75,61,?
325148,7,Nijmegen,9/1/2017,ICT,325,22,Man,1,ICT,6/26/2019,1,MBO,1,87.8,56,71,0
325338,1,Arnhem,9/1/2014,BIM,314,26,Man,4,Niet Behaald,0,0,MBO,?,88.2,72,54,?
326044,2,Arnhem,2/1/2014,CMD,267,22,Man,1,CMD,6/30/2015,1,Anders,?,76.7,50,69,?
334454,1,Nijmegen,9/1/2014,INF,339,27,Man,3,Niet Behaald,0,0,MBO,?,73.4,17,39,?
335110,13,Zevenaar,9/1/2013,BIM,273,23,Man,4,BIM,7/1/2014,1,HAVO,1,100.0,63,61,?
338952,29,Noord Gld Overijssel,9/1/2015,ICT,284,32,Man,2,Niet Behaald,0,0,HAVO,1,21.9,76,51,0
340608,28,Den Bosch Eindhoven,2/1/2016,CMD,295,31,Vrouw,2,Niet Behaald,0,0,HAVO,1,13.9,69,82,0
341640,0,Arnhem,9/1/2014,IN-4479,290,25,Man,3,INF,6/27/2016,1,HAVO,1,66.0,73,56,?
342356,18,Ede Wageningen,9/1/2014,CMD,294,27,Man,1,Niet Behaald,0,0,HAVO,0,71.7,55,54,?
344429,2,Nijmegen,9/1/2019,ICT,350,36,Man,1,Niet Behaald,0,0,MBO,?,63.2,52,45,0
345369,18,Nijmegen,9/1/2014,CMD,294,26,Man,4,Niet Behaald,0,0,HAVO,1,3.4,0,0,?
345770,12,Nijmegen,9/1/2014,IN-4479,288,25,Man,3,INF,6/27/2016,1,MBO,?,92.7,75,63,?
352700,3,Nijmegen,9/1/2014,TIF,254,26,Man,2,TIF,6/27/2016,1,MBO,?,79.5,90,56,?
359030,26,Den Bosch Eindhoven,9/1/2014,INF,261,26,Man,4,INF,6/30/2015,1,HAVO,1,75.5,75,69,?
360248,26,Nijmegen,9/1/2014,CMD,263,24,Vrouw,2,CMD,6/30/2015,1,HAVO,1,75.9,49,66,?
361395,1,Arnhem,9/1/2016,ICT,298,26,Man,2,Niet Behaald,0,0,HAVO,1,0.0,0,0,0
368426,17,Nijmegen,9/1/2016,CMD,299,27,Man,4,Niet Behaald,0,0,HAVO,1,50.9,65,59,0
368523,25,Apeldoorn,9/1/2014,IN-4479,251,29,Man,3,Niet Behaald,0,0,HAVO,1,0.0,100,100,?
369653,21,Ede Wageningen,9/1/2014,IN-4479,263,26,Vrouw,3,INF,6/30/2015,1,HAVO,1,100.0,88,70,?
370674,12,Zevenaar,9/1/2014,BIMA,272,25,Man,3,CMD,6/30/2015,1,MBO,1,89.0,66,61,?
371532,8,Arnhem,9/1/2013,IN-4479,265,24,Man,5,INF,7/1/2014,1,HAVO,1,100.0,86,64,?
371558,32,Doetinchem,9/1/2016,ICT,297,31,Man,2,ICT,6/30/2017,1,MBO,1,91.2,83,84,0
373573,83,Westen,2/1/2014,CMD,618,16,Man,1,Niet Behaald,0,0,Anders,?,28.6,60,62,?
378026,14,Nijmegen,9/1/2013,TIN,275,21,Man,2,INF,7/1/2014,1,VWO,1,100.0,76,80,?
382030,32,Doetinchem,9/1/2014,CMD,304,27,Man,2,CMD,6/27/2016,1,MBO,?,71.7,42,59,?
389421,2,Nijmegen,9/1/2014,BIM,273,25,Man,6,Niet Behaald,0,0,HAVO,1,57.7,71,49,?
390130,21,Nijmegen,9/1/2014,CMD,356,27,Vrouw,2,Niet Behaald,0,0,MBO,?,0.0,0,0,?
390261,2,Arnhem,2/1/2014,CMD,292,35,Vrouw,3,Niet Behaald,0,0,Anders,?,42.9,75,55,?
398304,39,Zuiden,2/1/2014,IN-4479,276,25,Man,3,INF,6/30/2015,1,HAVO,1,92.6,84,70,?
399737,3,Zevenaar,2/1/2013,IN-4479,271,22,Man,2,Niet Behaald,0,0,MBO,?,50.0,72,61,?
400294,3,Arnhem,9/1/2013,BIM,270,20,Man,4,INF,6/30/2015,1,HAVO,1,71.4,40,57,?
400838,12,Zevenaar,9/1/2013,IN-4479,248,20,Man,2,Niet Behaald,0,0,HAVO,1,100.0,73,63,?
401865,2,Nijmegen,9/1/2014,INF,266,25,Man,3,Niet Behaald,0,0,HAVO,1,61.1,55,54,?
402460,9,Zevenaar,9/1/2014,IN-4479,244,29,Man,3,INF,6/27/2016,1,HAVO,0,80.0,68,67,?
402642,17,Den Bosch Eindhoven,9/1/2014,INF,262,26,Man,3,Niet Behaald,0,0,HAVO,1,0.0,74,51,?
403129,6,Nijmegen,9/1/2014,INF,287,27,Man,4,Niet Behaald,0,0,HAVO,1,3.9,0,0,?
403673,24,Nijmegen,9/1/2015,CMD,262,31,Man,7,CMD,6/27/2016,1,HAVO,1,86.4,73,67,0
403711,3,Nijmegen,9/1/2014,INF,274,25,Man,3,INF,6/27/2016,1,HAVO,1,80.6,82,59,?
403877,16,Nijmegen,9/1/2015,ICT,329,6,Man,1,Niet Behaald,0,0,MBO,?,61.7,59,54,0
403987,2,Arnhem,9/1/2016,CMD,284,25,Vrouw,6,CMD,6/30/2017,1,HAVO,1,61.9,76,72,0
404479,15,Zevenaar,9/1/2013,IN-4479,228,21,Man,3,INF,6/30/2015,1,HAVO,1,100.0,99,73,?
404678,29,Doetinchem,9/1/2015,ICT,277,25,Man,4,Niet Behaald,0,0,HAVO,1,80.3,60,59,0
404998,80,Zuiden,9/1/2014,INF,273,26,Man,5,Niet Behaald,0,0,HAVO,1,55.1,55,48,?
407433,21,Utrecht,9/1/2014,INF,256,31,Man,2,CMD,6/27/2018,1,HAVO,1,50.5,70,72,?
407659,5,Nijmegen,9/1/2014,INF,249,26,Man,3,INF,6/30/2015,1,HAVO,1,83.5,90,47,?
407910,35,Zuiden,9/1/2014,INF,274,25,Man,4,Niet Behaald,0,0,MBO,?,92.0,69,44,?
407980,26,Veenendaal,9/1/2013,BIM,282,31,Man,4,INF,6/30/2015,1,MBO,?,100.0,81,61,?
408142,12,Nijmegen,9/1/2013,IN-4479,242,23,Man,2,Niet Behaald,0,0,HAVO,0,85.7,56,40,?
408753,11,Zevenaar,9/1/2014,IN-4479,262,28,Man,6,Niet Behaald,0,0,HAVO,1,15.6,50,50,?
409361,18,Zevenaar,9/1/2014,INF,255,26,Man,2,INF,6/30/2015,1,HAVO,1,79.6,79,72,?
409568,6,Arnhem,9/1/2014,IN-4479,268,26,Man,3,INF,6/30/2017,1,HAVO,1,41.2,66,54,?
409865,2,Arnhem,9/1/2013,IN-4479,261,23,Man,5,INF,6/30/2015,1,HAVO,1,0.0,75,71,?
413945,10,Nijmegen,2/1/2013,BIM,263,24,Man,2,INF,6/30/2015,1,MBO,?,100.0,67,58,?
421894,16,Nijmegen,9/1/2015,CMD,280,28,Man,5,Niet Behaald,0,0,Buitenlands,0,25.9,49,28,0
422989,20,Ede Wageningen,9/1/2013,IN-4479,234,23,Man,3,INF,6/30/2015,1,HAVO,1,100.0,78,66,?
424347,34,Deventer,9/1/2013,TIN,252,24,Man,4,Niet Behaald,0,0,HAVO,1,75.0,85,41,?
424458,37,Doetinchem,9/1/2014,CMD,225,27,Man,1,CMD,6/27/2016,1,HAVO,1,89.1,66,68,?
424490,117,Zuiden,2/1/2015,INF,282,4,Man,3,Niet Behaald,0,0,MBO,?,22.4,87,92,?
428465,3,Nijmegen,9/1/2015,ICT,253,31,Man,3,ICT,6/27/2016,1,HAVO,1,96.0,86,78,0
430016,10,Nijmegen,9/1/2014,BIM,242,31,Man,4,Niet Behaald,0,0,Buitenlands,?,48.3,89,55,?
430209,6,Zevenaar,9/1/2014,BIM,286,24,Man,3,BIM,3/31/2015,1,MBO,?,65.1,66,60,?
431300,9,Zevenaar,9/1/2013,IN-4479,234,33,Man,3,INF,7/1/2014,1,HAVO,1,100.0,77,70,?
431411,87,Westen,9/1/2014,BIM,246,28,Vrouw,3,Niet Behaald,0,0,HAVO,1,48.8,17,39,?
431619,136,Noorden,9/1/2015,CMD,253,24,Man,3,CMD,6/30/2017,1,HAVO,1,86.1,63,65,0
431652,26,Den Bosch Eindhoven,9/1/2014,INF,229,26,Man,3,INF,6/27/2016,1,HAVO,1,88.4,94,63,?
431699,19,Nijmegen,9/1/2014,CMD,228,28,Man,3,CMD,6/27/2016,1,HAVO,1,86.3,69,67,?
431956,38,Veenendaal,9/1/2014,BIM,254,29,Man,3,Niet Behaald,0,0,MBO,?,81.3,46,32,?
432265,15,Zevenaar,9/1/2014,IN-4479,252,19,Man,3,Niet Behaald,0,0,MBO,1,6.1,62,58,?
432328,1,Nijmegen,9/1/2017,ICT,287,30,Man,2,ICT,6/27/2018,1,HAVO,1,74.8,89,74,0
432509,1,Arnhem,9/1/2013,IN-4479,230,16,Man,2,INF,6/30/2015,1,HAVO,1,100.0,99,60,?
432912,44,Zuiden,9/1/2013,INF,220,8,Man,3,INF,7/1/2014,1,HAVO,1,100.0,47,64,?
432922,37,Zuiden,9/1/2014,CMD,240,27,Man,1,Niet Behaald,0,0,MBO,1,47.8,62,68,?
433428,38,Noord Gld Overijssel,9/1/2013,INN,244,24,Man,3,Niet Behaald,0,0,HAVO,0,0.0,65,49,?
433774,26,Den Bosch Eindhoven,9/1/2014,INF,239,25,Man,3,INF,6/27/2016,1,HAVO,1,86.7,81,68,?
434320,19,Ede Wageningen,2/1/2014,CMD,238,22,Man,2,CMD,6/30/2015,1,HAVO,1,92.7,60,68,?
434364,2,Nijmegen,9/1/2015,ICT,261,31,Man,5,ICT,6/30/2017,1,HAVO,1,7.2,32,43,0
434405,6,Zevenaar,9/1/2013,IN-4479,239,24,Man,2,CMD,6/27/2016,1,HAVO,1,100.0,45,38,?
434962,19,Nijmegen,2/1/2015,CMD,260,30,Vrouw,3,CMD,6/30/2017,1,MBO,?,74.1,80,62,?
434993,17,Nijmegen,9/1/2015,ICT,260,14,Man,3,Niet Behaald,0,0,HAVO,1,28.9,66,53,0
435469,4,Zevenaar,2/1/2014,CMD,222,35,Man,2,CMD,6/30/2015,1,HAVO,1,20.0,50,61,?
435966,2,Arnhem,9/1/2014,CMD,257,31,Man,2,CMD,6/27/2016,1,VWO,1,60.9,45,61,?
436332,102,Westen,9/1/2014,IN-4479,281,28,Man,3,Niet Behaald,0,0,HAVO,1,49.4,67,54,?
437211,26,Apeldoorn,9/1/2016,CMD,281,27,Man,1,CMD,6/30/2017,1,MBO,0,67.5,76,65,0
437890,10,Nijmegen,9/1/2013,IN-4479,243,23,Man,2,Niet Behaald,0,0,HAVO,0,28.6,44,47,?
438269,10,Nijmegen,9/1/2013,BIM,231,24,Man,3,BIM,7/1/2014,1,HAVO,1,100.0,88,62,?
438293,12,Zevenaar,9/1/2018,ICT,300,31,Man,4,Niet Behaald,0,0,HAVO,1,18.6,65,67,0
439059,3,Arnhem,9/1/2014,CMD,230,29,Man,4,Niet Behaald,0,0,HAVO,1,43.0,70,37,?
439305,4,Arnhem,9/1/2014,IN-4479,292,28,Man,3,Niet Behaald,0,0,MBO,?,21.6,68,39,?
440050,4,Arnhem,9/1/2014,IN-4479,228,24,Man,4,Niet Behaald,0,0,HAVO,1,46.8,70,69,?
440077,2,Arnhem,9/1/2017,CMD,268,30,Man,1,CMD,1/29/2019,1,HAVO,1,38.6,90,77,0
441140,3,Arnhem,9/1/2013,IN-4479,236,24,Man,3,INF,7/1/2014,1,HAVO,1,100.0,80,64,?
441171,0,Arnhem,2/1/2014,BIM,244,25,Vrouw,3,CMD,6/27/2016,1,Buitenlands,?,73.3,50,48,?
441876,43,Utrecht,9/1/2014,CMD,260,24,Man,2,Niet Behaald,0,0,HAVO,1,3.8,0,0,?
442188,15,Zevenaar,9/1/2013,CMD,264,25,Man,1,INF,6/30/2015,1,MBO,?,0.0,87,79,?
442314,17,Nijmegen,9/1/2017,CMD,317,31,Man,2,CMD,1/29/2019,1,HAVO,1,37.9,57,57,1
443579,4,Arnhem,9/1/2013,IN-4479,244,24,Man,2,Niet Behaald,0,0,HAVO,1,100.0,72,43,?
443796,18,Nijmegen,9/1/2015,ICT,347,30,Man,1,Niet Behaald,0,0,VWO,1,5.4,65,65,0
443989,4,Arnhem,9/1/2014,CMD,257,27,Man,3,CMD,6/30/2015,1,HAVO,1,58.3,66,70,?
443991,29,Doetinchem,9/1/2014,IN-4479,258,25,Man,4,INF,6/30/2015,1,HAVO,1,71.9,84,67,?
444904,40,Den Bosch Eindhoven,9/1/2014,CMD,237,27,Man,2,CMD,6/27/2016,1,HAVO,1,56.9,83,69,?
445966,20,Ede Wageningen,9/1/2014,TIF,271,28,Man,2,Niet Behaald,0,0,MBO,?,2.7,0,0,?
449295,6,Arnhem,9/1/2014,IN-4479,263,28,Man,3,Niet Behaald,0,0,Buitenlands,?,12.8,57,33,?
450914,7,Arnhem,9/1/2013,IN-4479,215,24,Man,2,INF,7/1/2014,1,HAVO,1,100.0,79,63,?
450923,19,Ede Wageningen,9/1/2013,IN-4479,217,20,Man,2,INF,6/30/2015,1,HAVO,1,100.0,76,64,?
450942,83,Westen,9/1/2014,CMD,223,28,Man,1,CMD,6/27/2016,1,HAVO,1,68.6,45,66,?
452245,6,Nijmegen,9/1/2016,ICT,264,26,Man,2,ICT,6/30/2017,1,MBO,1,55.8,93,70,0
453145,25,Den Bosch Eindhoven,9/1/2014,BIM,234,27,Man,4,Niet Behaald,0,0,HAVO,1,38.8,75,68,?
453366,53,Deventer,9/1/2014,CMD,223,27,Man,1,CMD,6/30/2015,1,HAVO,1,63.3,59,69,?
453403,3,Arnhem,9/1/2013,CMD,260,20,Vrouw,3,INF,6/30/2015,1,MBO,?,100.0,73,52,?
453490,17,Zevenaar,9/1/2017,CMD,270,33,Man,1,CMD,6/27/2018,1,HAVO,1,71.2,65,62,0
454009,19,Ede Wageningen,2/1/2013,IN-4479,281,31,Man,1,Niet Behaald,0,0,VWO,0,75.0,92,70,?
454029,22,Doetinchem,9/1/2015,CMD,248,31,Man,3,CMD,6/27/2016,1,HAVO,1,88.9,83,57,1
454035,21,Doetinchem,9/1/2014,CMD,226,28,Man,1,Niet Behaald,0,0,HAVO,1,2.0,52,60,?
454306,67,Noord Gld Overijssel,9/1/2014,CMD,234,25,Man,1,Niet Behaald,0,0,HAVO,1,57.5,62,61,?
454612,22,Nijmegen,9/1/2016,CMD,276,27,Man,4,CMD,6/30/2017,1,MBO,?,85.0,63,73,0
454723,12,Zevenaar,9/1/2013,IN-4479,224,23,Man,2,INF,8/28/2015,1,HAVO,1,75.0,76,56,?
455547,3,Arnhem,9/1/2014,CMD,238,27,Vrouw,3,CMD,6/27/2016,1,MBO,?,84.8,52,62,?
455591,3,Arnhem,9/1/2013,TIF,228,16,Man,2,TIF,7/1/2014,1,VWO,1,100.0,87,67,?
455599,14,Nijmegen,2/1/2014,IN-4479,204,25,Man,2,Niet Behaald,0,0,HAVO,1,12.0,43,39,?
455614,6,Zevenaar,9/1/2013,IN-4479,210,21,Man,2,TIF,6/30/2015,1,HAVO,1,100.0,72,50,?
455730,6,Arnhem,2/1/2014,CMD,269,22,Man,1,Niet Behaald,0,0,MBO,?,29.3,40,54,?
455766,2,Arnhem,9/1/2014,CMD,261,27,Man,2,CMD,6/30/2015,1,MBO,?,65.0,55,73,?
456105,21,Doetinchem,9/1/2013,IN-4479,231,20,Man,2,INF,6/30/2015,1,HAVO,1,100.0,83,69,?
456215,2,Arnhem,9/1/2014,CMD,258,24,Vrouw,2,CMD,6/27/2016,1,Buitenlands,?,79.6,66,63,?
456301,20,Nijmegen,2/1/2015,CMD,264,30,Man,2,CMD,6/30/2017,1,MBO,?,67.9,80,56,?
456335,2,Arnhem,9/1/2014,IN-4479,238,29,Vrouw,3,INF,6/30/2015,1,HAVO,1,96.8,80,81,?
456362,47,Winterswijk,9/1/2014,CMD,238,29,Vrouw,1,CMD,6/30/2015,1,HAVO,1,94.9,80,72,?
456647,17,Doetinchem,9/1/2013,IN-4479,211,26,Man,2,INF,7/1/2014,1,HAVO,1,100.0,81,69,?
456741,29,Doetinchem,9/1/2013,IN-4479,206,21,Man,3,INF,7/1/2014,1,HAVO,1,100.0,69,49,?
456746,12,Zevenaar,9/1/2013,IN-4479,202,26,Man,1,Niet Behaald,0,0,HAVO,0,100.0,48,45,?
456861,22,Ede Wageningen,9/1/2013,IN-4479,206,21,Man,2,TIF,6/30/2015,1,HAVO,1,100.0,80,54,?
456867,19,Nijmegen,2/1/2015,CMD,267,29,Man,2,CMD,6/27/2016,1,HAVO,1,93.0,80,64,?
456976,27,Doetinchem,9/1/2013,IN-4479,218,24,Man,2,INF,6/30/2015,1,HAVO,1,100.0,81,70,?
457542,103,Westen,9/1/2013,IN-4479,213,20,Man,1,CMD,6/30/2015,1,HAVO,1,100.0,62,45,?
457589,1,Arnhem,9/1/2013,IN-4479,207,20,Man,2,INF,7/1/2014,1,HAVO,1,100.0,49,57,?
457605,42,Winterswijk,9/1/2014,CMD,218,27,Vrouw,2,CMD,6/27/2016,1,HAVO,1,55.6,90,84,?
458501,29,Doetinchem,9/1/2014,CMD,227,27,Man,2,Niet Behaald,0,0,HAVO,1,80.4,62,62,?
458728,27,Apeldoorn,9/1/2013,CMD,227,23,Man,3,INF,7/1/2014,1,HAVO,1,50.0,68,60,?
459343,25,Doetinchem,9/1/2013,BIMA,207,20,Man,2,Niet Behaald,0,0,HAVO,0,100.0,53,53,?
459364,21,Doetinchem,9/1/2013,IN-4479,206,26,Man,3,TIF,6/30/2015,1,HAVO,1,85.7,63,56,?
459460,29,Doetinchem,2/1/2014,CMD,212,35,Vrouw,2,CMD,6/30/2015,1,HAVO,1,83.3,85,79,?
460215,6,Arnhem,9/1/2013,IN-4479,216,24,Man,2,INF,7/1/2014,1,HAVO,1,100.0,96,76,?
460454,24,Doetinchem,2/1/2015,BIM,241,31,Man,3,Niet Behaald,0,0,HAVO,1,54.3,97,75,?
460771,12,Nijmegen,9/1/2013,INF,217,21,Man,2,INF,6/30/2015,1,HAVO,1,100.0,75,72,?
461094,4,Arnhem,2/1/2014,CMD,273,35,Man,2,CMD,6/27/2016,1,MBO,0,76.7,50,68,?
461153,39,Doetinchem,9/1/2013,IN-4479,220,16,Man,2,INF,6/30/2015,1,HAVO,1,100.0,80,63,?
461431,1,Arnhem,9/1/2014,CMD,244,26,Man,2,CMD,6/27/2016,1,HAVO,1,60.0,62,62,?
461642,25,Ede Wageningen,9/1/2014,INF,267,25,Man,3,Niet Behaald,0,0,HAVO,1,39.8,81,61,?
461759,25,Apeldoorn,2/1/2014,CMD,211,35,Vrouw,2,CMD,6/30/2015,1,HAVO,1,74.4,60,68,?
461768,4,Arnhem,9/1/2013,IN-4479,210,24,Man,2,INF,7/1/2014,1,HAVO,1,85.7,69,66,?
461776,21,Ede Wageningen,9/1/2013,BIM,195,16,Man,2,INF,6/30/2015,1,HAVO,1,100.0,90,69,?
461787,9,Nijmegen,9/1/2013,IN-4479,214,16,Man,2,INF,6/30/2015,1,HAVO,1,71.4,92,67,?
461800,3,Nijmegen,9/1/2014,INF,237,26,Man,2,Niet Behaald,0,0,HAVO,1,76.6,43,50,?
461891,25,Nijmegen,9/1/2014,CMD,216,26,Man,3,CMD,6/30/2015,1,HAVO,1,71.1,55,55,?
461921,59,Utrecht,9/1/2013,IN-4479,219,26,Man,2,INF,6/30/2015,1,HAVO,1,87.5,88,70,?
461949,1,Arnhem,2/1/2014,IN-4479,230,25,Man,4,INF,6/27/2016,1,HAVO,1,72.2,84,63,?
461951,15,Zevenaar,9/1/2013,BIM,244,24,Man,2,BIM,6/30/2015,1,MBO,?,100.0,70,43,?
462070,28,Apeldoorn,9/1/2013,IN-4479,206,20,Man,2,INF,7/1/2014,1,HAVO,1,100.0,88,69,?
462170,14,Nijmegen,9/1/2013,IN-4479,210,24,Man,2,INF,7/1/2014,1,HAVO,1,100.0,85,60,?
462171,10,Nijmegen,9/1/2013,IN-4479,216,24,Man,2,INF,7/1/2014,1,HAVO,1,100.0,79,59,?
462224,13,Arnhem,9/1/2017,CMD,280,30,Man,2,CMD,6/27/2018,1,HAVO,1,78.9,95,91,0
462537,24,Apeldoorn,9/1/2013,BIM,221,23,Man,2,BIM,6/30/2015,1,HAVO,1,100.0,68,54,?
462626,18,Arnhem,9/1/2018,ICT,297,25,Man,4,Niet Behaald,0,0,HAVO,1,8.7,76,47,0
462817,16,Zevenaar,9/1/2014,IN-4479,267,28,Man,3,Niet Behaald,0,0,MBO,?,100.0,69,71,?
462926,20,Ede Wageningen,9/1/2014,CMD,234,29,Man,1,Niet Behaald,0,0,HAVO,1,86.1,80,48,?
462944,0,Arnhem,9/1/2013,IN-4479,216,24,Man,2,Niet Behaald,0,0,MBO,1,100.0,71,44,?
463066,30,Veenendaal,2/1/2014,CMD,211,22,Man,1,CMD,6/30/2015,1,HAVO,1,46.7,70,65,?
463071,3,Arnhem,9/1/2014,IN-4479,253,25,Man,2,INF,6/30/2015,1,MBO,?,85.2,65,65,?
463083,20,Nijmegen,2/1/2016,CMD,258,30,Man,2,Niet Behaald,0,0,HAVO,1,3.2,64,67,0
463293,0,Arnhem,9/1/2014,CMD,264,18,Vrouw,1,CMD,6/30/2015,1,MBO,?,83.3,80,70,?
463389,44,Zuiden,9/1/2013,INN,209,21,Man,1,Niet Behaald,0,0,HAVO,0,100.0,83,62,?
463499,12,Zevenaar,9/1/2014,CMD,279,24,Man,1,Niet Behaald,0,0,MBO,?,57.4,52,55,?
463504,30,Veenendaal,9/1/2013,IN-4479,220,24,Man,2,INF,6/30/2015,1,HAVO,1,100.0,91,62,?
463505,6,Nijmegen,9/1/2013,TIF,197,21,Man,2,TIF,6/30/2015,1,HAVO,1,100.0,72,48,?
463632,6,Arnhem,2/1/2014,CMD,257,35,Man,4,CMD,6/30/2015,1,MBO,?,62.8,50,65,?
463749,1,Arnhem,2/1/2014,BIM,256,25,Man,3,Niet Behaald,0,0,MBO,?,80.0,43,39,?
464063,16,Nijmegen,2/1/2016,CMD,239,31,Man,3,Niet Behaald,0,0,HAVO,1,0.0,0,0,0
464149,0,Arnhem,9/1/2013,IN-4479,246,24,Man,1,INF,7/1/2014,1,HAVO,1,100.0,99,76,?
464199,21,Ede Wageningen,9/1/2013,IN-4479,209,23,Man,2,INF,7/1/2014,1,HAVO,1,100.0,68,58,?
464283,2,Arnhem,9/1/2016,CMD,260,26,Man,1,CMD,6/27/2018,1,HAVO,1,54.4,77,65,0
464341,35,Zuiden,9/1/2014,INF,265,27,Man,2,Niet Behaald,0,0,MBO,?,56.7,76,66,?
464414,21,Doetinchem,9/1/2013,IN-4479,208,26,Man,2,INF,7/1/2014,1,HAVO,1,100.0,82,75,?
464442,8,Nijmegen,9/1/2014,IN-4479,230,26,Man,4,INF,6/27/2016,1,HAVO,1,91.4,75,57,?
464464,2,Arnhem,9/1/2014,CMD,242,26,Man,1,Niet Behaald,0,0,VWO,1,47.4,65,65,?
464526,2,Arnhem,9/1/2014,BIMA,228,27,Man,3,CMD,6/30/2015,1,MBO,?,84.5,55,63,?
464697,5,Arnhem,9/1/2014,CMD,231,27,Man,3,CMD,6/27/2016,1,HAVO,1,84.8,76,71,?
464733,14,Arnhem,9/1/2014,CMD,224,26,Vrouw,1,CMD,6/30/2015,1,HAVO,1,47.4,55,55,?
464743,1,Arnhem,2/1/2014,IN-4479,216,25,Man,3,INF,6/30/2015,1,HAVO,1,62.5,85,66,?
464833,28,Veenendaal,9/1/2013,IN-4479,205,24,Man,2,INF,6/30/2015,1,HAVO,1,100.0,90,63,?
464839,1,Arnhem,9/1/2014,BIM,315,28,Man,3,ICT,8/31/2017,1,Buitenlands,?,0.0,52,56,?
464885,105,Westen,2/1/2014,BIM,268,25,Man,3,BIM,1/30/2015,1,Anders,?,60.0,91,74,?
464912,53,Veenendaal,9/1/2013,IN-4479,213,26,Man,1,Niet Behaald,0,0,HAVO,0,100.0,51,49,?
464926,2,Arnhem,9/1/2014,CMD,243,26,Vrouw,2,CMD,6/30/2017,1,HAVO,1,68.4,66,56,?
464974,14,Arnhem,9/1/2013,IN-4479,210,23,Man,2,Niet Behaald,0,0,HAVO,1,100.0,75,59,?
465007,8,Nijmegen,9/1/2013,IN-4479,204,24,Man,1,Niet Behaald,0,0,HAVO,1,50.0,77,60,?
465108,12,Zevenaar,9/1/2018,ICT,324,8,Man,2,ICT,6/26/2019,1,VWO,1,36.1,75,81,0
465202,24,Nijmegen,2/1/2014,CMD,282,35,Man,1,Niet Behaald,0,0,MBO,?,5.3,40,54,?
465206,30,Veenendaal,9/1/2014,CMD,217,26,Man,2,CMD,2/29/2016,1,HAVO,1,55.3,55,55,?
465342,145,Noorden,9/1/2013,IN-4479,219,20,Man,2,INF,7/1/2014,1,HAVO,1,100.0,73,75,?
465395,3,Arnhem,9/1/2013,IN-4479,210,23,Man,2,INF,7/1/2014,1,HAVO,1,100.0,95,78,?
465452,16,Nijmegen,9/1/2014,CMD,275,27,Man,2,CMD,6/30/2015,1,MBO,?,86.1,70,71,?
465525,144,Noorden,9/1/2017,ICT,292,26,Man,1,Niet Behaald,0,0,MBO,1,98.1,66,66,1
465537,76,Zuiden,9/1/2014,TIF,217,28,Man,3,Niet Behaald,0,0,HAVO,1,85.7,78,58,?
465627,10,Nijmegen,9/1/2015,CMD,232,27,Man,2,Niet Behaald,0,0,HAVO,1,61.8,83,58,0
465633,84,Westen,9/1/2013,IN-4479,204,26,Man,2,INF,7/1/2014,1,HAVO,1,100.0,79,78,?
465687,70,Den Bosch Eindhoven,9/1/2014,BIM,237,29,Man,3,Niet Behaald,0,0,HAVO,1,37.5,21,42,?
465717,24,Doetinchem,9/1/2015,ICT,236,31,Man,3,ICT,6/27/2016,1,HAVO,1,79.4,80,66,0
465771,0,Arnhem,9/1/2013,TIF,234,26,Man,2,TIF,6/30/2015,1,HAVO,1,100.0,82,53,?
465773,22,Ede Wageningen,9/1/2013,BIM,216,20,Man,2,BIM,6/30/2015,1,HAVO,1,100.0,87,63,?
465788,27,Veenendaal,9/1/2013,IN-4479,222,20,Man,2,INF,7/1/2014,1,HAVO,1,100.0,72,65,?
