prs_PersoonsID,AfstandSchool,pcp_Regio,isc_VanDatum,isc_OpleidingsCode,LeeftijdMaandenEersteInschr,NrStdInEersteKlas,Geslacht,AantalOplVOORICAIngeschreven,PCertificaat_Opl,PropCertificaatDatum,HeeftP,VoorOpleidingsNiveau,HeeftWisInVooropleiding,Aanwezigheid1ejaar,EersteToetsCijfer,GemToetsCijferEerstePeriode,HeeftBijzOmstandigheden
499488,16,Nijmegen,2015,CMD,250,28,Man,1,CMD,6/27/2016,1,MBO,?,92.6,73,69,1
499490,20,Ede Wageningen,2015,CMD,205,30,Man,1,Niet Behaald,0,0,HAVO,1,80.2,25,63,0
499502,11,Nijmegen,2015,CMD,211,26,Man,1,CMD,6/27/2016,1,HAVO,1,92.5,55,67,0
499514,38,Veenendaal,2015,CMD,211,28,Vrouw,1,Niet Behaald,0,0,HAVO,1,46.6,70,65,0
499536,3,Arnhem,2016,CMD,258,31,Man,1,CMD,6/30/2017,1,MBO,?,75.4,43,57,0
499546,18,Nijmegen,2016,CMD,244,25,Man,1,Niet Behaald,0,0,HAVO,1,61.9,69,61,1
499569,24,Doetinchem,2015,CMD,233,28,Vrouw,1,CMD,6/27/2016,1,MBO,?,87.4,73,70,0
499572,9,Zevenaar,2015,CMD,239,30,Man,1,CMD,3/31/2017,1,HAVO,1,88.5,75,68,0
499580,3,Arnhem,2015,CMD,237,30,Vrouw,1,CMD,6/27/2016,1,HAVO,1,75.0,90,71,0
499581,2,Arnhem,2015,CMD,233,32,Man,1,CMD,6/30/2017,1,HAVO,1,90.0,80,74,0
499582,34,Deventer,2015,CMD,222,30,Man,1,CMD,6/27/2018,1,HAVO,1,76.0,75,62,0
499603,0,Arnhem,2015,CMD,272,26,Man,1,CMD,6/30/2017,1,MBO,?,80.6,60,71,0
499611,28,Noord Gld Overijssel,2016,CMD,248,31,Man,1,CMD,6/30/2017,1,MBO,?,85.5,69,78,0
499612,56,Den Bosch Eindhoven,2015,CMD,201,26,Man,1,Niet Behaald,0,0,HAVO,1,84.9,70,61,0
499643,3,Arnhem,2015,CMD,284,31,Vrouw,1,CMD,6/27/2016,1,MBO,?,52.9,73,79,0
499645,1,Arnhem,2015,CMD,279,28,Man,1,Niet Behaald,0,0,MBO,?,76.5,67,64,0
499660,11,Nijmegen,2015,CMD,269,30,Man,1,CMD,6/30/2017,1,MBO,?,88.5,75,67,0
499662,26,Veenendaal,2015,CMD,220,32,Man,1,CMD,6/30/2017,1,HAVO,1,70.0,75,64,0
499663,9,Zevenaar,2015,CMD,248,26,Man,1,Niet Behaald,0,0,MBO,?,8.6,0,0,0
499670,2,Arnhem,2015,CMD,240,30,Vrouw,1,CMD,6/30/2017,1,HAVO,1,25.0,55,58,0
499682,35,Deventer,2015,CMD,209,28,Vrouw,1,CMD,6/30/2017,1,HAVO,1,75.7,62,62,0
499688,4,Arnhem,2015,CMD,214,32,Man,1,CMD,7/8/2019,1,HAVO,1,83.3,75,75,0
499691,15,Zevenaar,2015,CMD,251,30,Vrouw,1,CMD,6/27/2016,1,MBO,?,81.3,80,75,0
499709,26,Noord Gld Overijssel,2015,CMD,262,32,Man,1,Niet Behaald,0,0,MBO,?,43.3,85,74,0
499716,24,Apeldoorn,2015,CMD,287,31,Man,1,CMD,6/27/2016,1,MBO,?,63.2,70,71,0
499723,9,Nijmegen,2015,CMD,209,28,Man,1,CMD,1/29/2019,1,HAVO,1,73.8,63,65,0
499773,30,Den Bosch Eindhoven,2015,CMD,231,32,Man,1,Niet Behaald,0,0,HAVO,1,51.7,60,63,0
499780,24,Apeldoorn,2015,CMD,276,26,Man,1,CMD,6/27/2018,1,MBO,?,73.1,65,68,0
499782,20,Nijmegen,2015,CMD,221,32,Man,1,CMD,6/30/2017,1,HAVO,1,76.7,55,67,0
499793,0,Arnhem,2015,CMD,272,32,Man,1,CMD,6/27/2016,1,MBO,?,81.7,75,74,0
499807,6,Arnhem,2018,CMD,268,30,Man,1,CMD,7/8/2019,1,MBO,1,86.7,80,77,0
499810,26,Utrecht,2015,CMD,220,32,Man,1,CMD,6/30/2017,1,HAVO,1,53.3,75,73,0
499811,12,Zevenaar,2015,CMD,235,28,Vrouw,1,CMD,6/27/2016,1,MBO,?,95.1,68,69,0
499812,42,Winterswijk,2015,CMD,248,24,Vrouw,1,Niet Behaald,0,0,MBO,?,2.8,0,0,0
499815,16,Nijmegen,2015,CMD,224,28,Man,1,Niet Behaald,0,0,HAVO,1,70.4,50,43,0
499823,9,Nijmegen,2015,CMD,281,32,Man,1,CMD,6/27/2016,1,MBO,?,80.0,75,76,0
499830,17,Nijmegen,2015,CMD,228,28,Man,1,CMD,6/27/2016,1,HAVO,1,85.2,58,58,0
499836,3,Arnhem,2015,CMD,208,32,Vrouw,1,CMD,6/30/2017,1,HAVO,1,65.0,75,72,0
499855,24,Apeldoorn,2015,CMD,258,31,Vrouw,1,CMD,6/30/2017,1,MBO,?,83.8,82,74,1
499856,25,Noord Gld Overijssel,2015,CMD,296,32,Vrouw,1,CMD,6/27/2016,1,MBO,?,73.3,95,91,0
499880,38,Utrecht,2015,CMD,232,24,Man,1,CMD,6/27/2016,1,MBO,?,91.7,65,60,0
499904,30,Veenendaal,2016,CMD,221,26,Man,1,CMD,6/30/2017,1,HAVO,1,82.7,55,59,0
499940,0,Arnhem,2015,CMD,249,32,Vrouw,1,CMD,6/27/2016,1,MBO,?,80.0,80,77,0
499948,26,Veenendaal,2015,CMD,204,31,Vrouw,1,CMD,6/27/2016,1,HAVO,1,77.9,65,70,0
499952,29,Den Bosch Eindhoven,2015,CMD,290,32,Man,1,CMD,6/27/2016,1,HAVO,1,41.7,85,68,0
499967,3,Arnhem,2015,CMD,223,32,Man,1,CMD,6/27/2016,1,HAVO,1,70.0,80,69,0
499976,50,Zuiden,2015,CMD,270,31,Man,1,CMD,6/30/2017,1,MBO,?,63.2,80,69,0
499985,56,Deventer,2015,CMD,258,30,Vrouw,1,CMD,6/27/2016,1,MBO,?,72.9,80,79,0
499990,26,Apeldoorn,2015,CMD,216,28,Man,1,CMD,6/30/2017,1,HAVO,1,75.3,65,52,0
499996,19,Ede Wageningen,2015,CMD,304,31,Man,1,CMD,6/30/2017,1,MBO,?,67.6,60,50,0
500001,54,Veenendaal,2015,CMD,233,30,Man,1,CMD,6/30/2017,1,HAVO,1,63.5,95,72,0
500013,24,Nijmegen,2015,CMD,237,28,Vrouw,1,CMD,6/27/2016,1,MBO,?,95.1,60,67,1
500018,86,Noord Gld Overijssel,2015,CMD,225,28,Man,1,CMD,6/27/2016,1,HAVO,1,80.6,55,70,0
500023,3,Arnhem,2015,CMD,244,31,Vrouw,1,CMD,6/27/2018,1,MBO,?,52.9,73,65,0
500029,17,Nijmegen,2015,CMD,223,30,Vrouw,1,CMD,6/27/2016,1,HAVO,1,97.9,70,65,0
500038,2,Arnhem,2015,CMD,283,31,Man,1,CMD,8/31/2016,1,MBO,?,69.1,70,63,1
500052,3,Arnhem,2015,CMD,214,30,Vrouw,1,CMD,6/30/2017,1,HAVO,0,76.0,90,72,0
500056,2,Arnhem,2015,CMD,249,31,Vrouw,1,CMD,6/27/2016,1,MBO,?,72.1,60,63,0
500093,8,Arnhem,2016,CMD,315,31,Vrouw,1,CMD,6/30/2017,1,HAVO,1,86.3,76,82,0
500107,6,Zevenaar,2015,CMD,258,28,Vrouw,1,Niet Behaald,0,0,MBO,?,61.2,70,53,0
500127,6,Zevenaar,2015,CMD,230,24,Man,1,CMD,6/27/2016,1,HAVO,1,75.0,55,59,0
500134,18,Nijmegen,2015,CMD,242,28,Man,1,CMD,6/30/2017,1,MBO,?,60.2,56,56,1
500146,51,Deventer,2015,CMD,250,28,Man,1,Niet Behaald,0,0,MBO,?,45.7,77,71,0
500164,25,Noord Gld Overijssel,2015,CMD,346,26,Man,1,CMD,6/27/2018,1,MBO,?,79.6,70,82,0
500170,38,Nijmegen,2015,CMD,215,28,Vrouw,1,CMD,6/27/2016,1,HAVO,1,52.4,72,70,0
500204,17,Zevenaar,2015,CMD,215,32,Man,1,CMD,6/27/2016,1,HAVO,1,91.7,85,69,0
500214,2,Arnhem,2015,CMD,256,31,Man,1,CMD,6/27/2016,1,MBO,?,61.8,85,74,1
500224,6,Arnhem,2016,CMD,216,31,Man,1,Niet Behaald,0,0,HAVO,1,47.2,41,12,0
500254,16,Nijmegen,2015,CMD,304,28,Man,1,CMD,6/30/2017,1,MBO,?,23.5,70,61,0
500258,0,Arnhem,2015,CMD,275,30,Man,1,CMD,6/27/2016,1,VWO,1,91.7,90,71,0
500312,19,Ede Wageningen,2015,CMD,241,26,Man,1,CMD,6/27/2016,1,MBO,?,81.7,63,73,0
500325,37,Den Bosch Eindhoven,2015,CMD,298,24,Man,1,CMD,6/30/2017,1,MBO,?,62.5,57,61,0
500337,3,Arnhem,2015,CMD,242,31,Man,1,CMD,6/27/2016,1,MBO,?,50.0,77,70,0
500373,3,Arnhem,2015,CMD,250,28,Man,1,CMD,6/30/2017,1,MBO,?,77.7,72,57,0
500386,61,Utrecht,2015,CMD,256,31,Man,1,CMD,6/27/2016,1,HAVO,1,67.6,68,69,0
500513,76,Zuiden,2015,CMD,251,30,Man,1,Niet Behaald,0,0,MBO,?,88.5,80,70,0
500522,7,Arnhem,2015,CMD,288,28,Vrouw,1,CMD,6/27/2018,1,MBO,?,55.3,73,68,0
500534,94,Westen,2015,CMD,303,31,Vrouw,1,CMD,6/30/2017,1,MBO,?,61.8,87,71,0
500541,2,Arnhem,2015,CMD,306,28,Man,1,Niet Behaald,0,0,MBO,?,65.0,65,48,0
500554,3,Arnhem,2015,CMD,256,32,Vrouw,1,CMD,6/30/2017,1,MBO,?,78.3,80,74,0
500614,6,Arnhem,2015,CMD,264,30,Man,1,CMD,6/27/2016,1,HAVO,1,75.0,80,71,0
500616,15,Zevenaar,2015,CMD,260,28,Vrouw,1,CMD,6/27/2016,1,MBO,?,89.3,62,73,0
500638,58,Noorden,2015,CMD,250,28,Vrouw,1,CMD,6/27/2016,1,MBO,?,71.8,77,79,0
500660,21,Doetinchem,2015,CMD,239,26,Man,1,CMD,6/27/2016,1,MBO,?,80.6,63,69,0
500749,4,Arnhem,2015,CMD,255,26,Vrouw,1,CMD,6/30/2017,1,HAVO,1,67.7,55,59,0
500774,3,Arnhem,2015,CMD,264,24,Man,1,CMD,6/30/2017,1,MBO,?,81.9,65,64,0
500776,3,Arnhem,2016,CMD,253,31,Vrouw,1,Niet Behaald,0,0,Buitenlands,?,91.7,55,38,0
500783,24,Doetinchem,2015,CMD,270,26,Man,1,CMD,6/27/2016,1,MBO,?,78.5,65,69,0
500792,28,Noord Gld Overijssel,2015,CMD,241,28,Man,1,CMD,6/30/2017,1,HAVO,1,68.9,75,64,1
500795,40,Amersfoort,2015,CMD,246,26,Man,1,Niet Behaald,0,0,VWO,1,57.0,63,71,0
500801,3,Arnhem,2015,CMD,265,26,Man,1,Niet Behaald,0,0,HAVO,1,60.2,55,58,0
500838,60,Utrecht,2015,CMD,265,24,Man,1,Niet Behaald,0,0,VWO,1,19.4,70,66,0
500839,42,Winterswijk,2015,CMD,251,30,Man,1,CMD,6/27/2016,1,MBO,?,77.1,95,65,0
500845,1,Arnhem,2015,CMD,230,32,Vrouw,1,CMD,6/27/2016,1,MBO,?,46.7,80,72,0
500868,3,Arnhem,2015,CMD,287,26,Vrouw,1,CMD,6/30/2017,1,MBO,?,57.0,68,62,0
500922,61,Noorden,2016,CMD,255,31,Man,1,Niet Behaald,0,0,MBO,?,56.9,41,46,0
500926,6,Zevenaar,2016,CMD,216,30,Man,1,CMD,6/30/2017,1,HAVO,1,70.7,55,68,0
500940,41,Winterswijk,2016,CMD,253,31,Vrouw,1,CMD,6/30/2017,1,MBO,?,94.5,83,74,0
500958,25,Noord Gld Overijssel,2016,CMD,251,30,Man,1,Niet Behaald,0,0,MBO,?,22.6,41,26,0
500966,31,Doetinchem,2016,CMD,235,30,Man,1,CMD,1/29/2019,1,MBO,?,90.5,49,61,0
500976,3,Arnhem,2016,CMD,240,28,Vrouw,1,CMD,6/30/2017,1,MBO,?,91.1,65,67,0
500979,31,Doetinchem,2016,CMD,242,30,Man,1,CMD,6/30/2017,1,MBO,?,95.5,41,61,0
500992,12,Nijmegen,2016,CMD,221,31,Vrouw,1,Niet Behaald,0,0,HAVO,1,0.0,53,32,0
501000,22,Nijmegen,2016,CMD,259,31,Vrouw,1,CMD,6/30/2017,1,MBO,?,93.0,83,72,0
501029,33,Den Bosch Eindhoven,2016,CMD,249,25,Man,1,CMD,6/30/2017,1,MBO,?,72.2,65,63,0
501043,16,Nijmegen,2016,CMD,215,25,Man,1,Niet Behaald,0,0,HAVO,1,5.2,0,0,0
501063,0,Arnhem,2016,CMD,245,30,Man,1,Niet Behaald,0,0,HAVO,1,66.7,39,59,0
501064,22,Apeldoorn,2016,CMD,234,31,Vrouw,1,CMD,6/30/2017,1,HAVO,1,83.1,65,73,1
501065,61,Zuiden,2016,CMD,244,25,Man,1,Niet Behaald,0,0,MBO,?,24.7,45,34,0
501066,3,Arnhem,2016,CMD,230,31,Vrouw,1,ICT,6/27/2018,1,MBO,?,47.8,76,72,0
501067,6,Zevenaar,2016,CMD,232,30,Man,1,CMD,6/30/2017,1,HAVO,1,68.2,72,65,0
501070,1,Arnhem,2016,CMD,271,30,Vrouw,1,CMD,6/30/2017,1,MBO,?,91.2,59,70,0
501076,31,Doetinchem,2016,CMD,261,31,Man,1,Niet Behaald,0,0,MBO,?,72.2,49,64,0
501077,4,Zevenaar,2016,CMD,263,30,Man,1,Niet Behaald,0,0,MBO,?,68.3,53,61,0
501098,3,Arnhem,2016,CMD,256,31,Man,1,CMD,6/30/2017,1,MBO,?,82.9,51,68,0
501102,63,Noorden,2016,CMD,230,31,Vrouw,1,Niet Behaald,0,0,HAVO,1,0.0,0,0,0
501111,14,Arnhem,2016,CMD,255,30,Vrouw,1,CMD,6/27/2018,1,MBO,?,76.2,49,68,0
501120,39,Winterswijk,2016,CMD,232,30,Vrouw,1,CMD,6/30/2017,1,HAVO,1,71.6,55,69,0
501122,28,Veenendaal,2016,CMD,235,31,Man,1,Niet Behaald,0,0,HAVO,1,38.9,53,38,0
501126,31,Doetinchem,2016,CMD,276,30,Vrouw,1,CMD,6/30/2017,1,HAVO,1,75.0,72,72,0
501140,25,Apeldoorn,2016,CMD,252,30,Man,1,Niet Behaald,0,0,MBO,?,18.4,41,36,0
501144,12,Zevenaar,2016,CMD,222,30,Man,1,CMD,6/30/2017,1,VWO,1,77.6,90,79,0
501150,26,Apeldoorn,2016,CMD,291,30,Vrouw,1,Niet Behaald,0,0,MBO,?,67.7,41,58,0
501155,54,Winterswijk,2016,CMD,245,27,Man,1,CMD,6/30/2017,1,MBO,?,88.6,76,69,1
501163,4,Arnhem,2016,CMD,210,28,Man,1,Niet Behaald,0,0,HAVO,1,5.6,0,0,0
501166,1,Arnhem,2016,CMD,286,31,Man,1,CMD,6/30/2017,1,MBO,1,70.8,90,75,0
501168,0,Arnhem,2016,CMD,245,31,Man,1,CMD,6/30/2017,1,MBO,?,96.9,65,71,0
501224,39,Winterswijk,2016,CMD,212,28,Vrouw,1,CMD,6/30/2017,1,HAVO,1,93.6,70,81,1
501252,3,Zevenaar,2016,CMD,283,31,Man,1,CMD,6/30/2017,1,MBO,?,89.5,65,73,0
501299,3,Arnhem,2016,CMD,216,28,Vrouw,1,CMD,6/30/2017,1,VWO,1,93.1,65,79,0
501324,27,Doetinchem,2016,CMD,213,26,Man,1,Niet Behaald,0,0,HAVO,1,58.9,60,59,0
501326,43,Zuiden,2016,CMD,232,25,Man,1,Niet Behaald,0,0,MBO,?,77.0,65,58,0
501330,79,Noord Gld Overijssel,2016,CMD,246,30,Man,1,Niet Behaald,0,0,MBO,?,41.9,49,62,1
501356,9,Nijmegen,2016,CMD,241,28,Man,1,Niet Behaald,0,0,MBO,?,58.4,70,51,0
501363,0,Arnhem,2016,CMD,284,28,Vrouw,1,CMD,6/27/2018,1,MBO,?,41.6,65,74,0
501383,43,Zuiden,2016,CMD,211,27,Man,1,CMD,6/30/2017,1,HAVO,1,84.0,65,62,0
501421,28,Veenendaal,2016,CMD,234,31,Man,1,Niet Behaald,0,0,HAVO,1,47.3,59,54,0
501422,1,Arnhem,2016,CMD,214,27,Vrouw,1,Niet Behaald,0,0,HAVO,1,56.4,73,78,0
501423,26,Apeldoorn,2016,CMD,209,27,Vrouw,1,CMD,6/30/2017,1,HAVO,1,71.1,59,73,0
501425,10,Nijmegen,2016,CMD,209,28,Vrouw,1,CMD,6/30/2017,1,HAVO,1,92.1,60,73,0
501438,54,Winterswijk,2016,CMD,280,30,Vrouw,1,CMD,6/30/2017,1,MBO,?,62.7,45,72,0
501449,36,Utrecht,2016,CMD,242,28,Vrouw,1,CMD,6/30/2017,1,MBO,?,79.8,85,78,0
501450,19,Nijmegen,2016,CMD,217,28,Man,1,CMD,6/30/2017,1,HAVO,1,91.5,67,57,0
501452,3,Arnhem,2016,CMD,207,28,Man,1,CMD,6/30/2017,1,HAVO,1,92.6,75,64,0
501480,3,Arnhem,2016,CMD,251,25,Man,1,Niet Behaald,0,0,Buitenlands,?,15.0,0,0,0
501484,2,Arnhem,2016,CMD,268,26,Man,1,Niet Behaald,0,0,MBO,?,75.6,67,64,1
501506,18,Nijmegen,2016,CMD,212,25,Vrouw,1,CMD,6/30/2017,1,HAVO,1,91.2,62,69,0
501509,3,Arnhem,2016,CMD,209,25,Vrouw,1,CMD,6/30/2017,1,HAVO,1,87.6,79,75,0
501523,3,Arnhem,2016,CMD,274,23,Man,1,Niet Behaald,0,0,MBO,?,24.8,40,43,0
501528,31,Noord Gld Overijssel,2016,CMD,276,27,Man,1,CMD,6/30/2017,1,MBO,?,88.8,83,82,0
501544,92,Noorden,2016,CMD,226,26,Man,1,Niet Behaald,0,0,HAVO,1,23.3,0,0,0
501545,19,Ede Wageningen,2016,CMD,231,28,Man,1,Niet Behaald,0,0,MBO,?,95.7,76,64,0
501549,1,Arnhem,2017,CMD,286,31,Vrouw,1,CMD,1/29/2019,1,HAVO,1,43.2,70,60,0
501567,15,Zevenaar,2016,CMD,243,27,Man,1,CMD,6/30/2017,1,MBO,?,82.5,83,72,1
501615,30,Veenendaal,2016,CMD,224,26,Man,1,CMD,6/27/2018,1,HAVO,1,79.6,65,61,0
501619,14,Zevenaar,2019,CMD,263,33,Vrouw,1,Niet Behaald,0,0,HAVO,1,86.4,80,81,0
501623,33,Veenendaal,2016,CMD,205,25,Man,1,CMD,6/30/2017,1,HAVO,1,95.9,79,68,0
501626,3,Arnhem,2016,CMD,206,27,Vrouw,1,CMD,6/30/2017,1,HAVO,1,89.5,83,82,0
501629,25,Doetinchem,2016,CMD,215,25,Man,1,Niet Behaald,0,0,HAVO,1,79.4,65,49,0
501630,6,Zevenaar,2016,CMD,231,26,Vrouw,1,CMD,6/30/2017,1,HAVO,1,96.9,75,65,0
501648,6,Arnhem,2016,CMD,214,26,Man,1,Niet Behaald,0,0,HAVO,1,59.2,50,38,0
501655,20,Zevenaar,2016,CMD,214,28,Vrouw,1,CMD,6/30/2017,1,HAVO,1,93.6,70,69,0
501694,21,Doetinchem,2016,CMD,211,27,Man,1,Niet Behaald,0,0,HAVO,1,81.3,0,41,0
501701,37,Noord Gld Overijssel,2016,CMD,249,27,Vrouw,1,CMD,6/27/2018,1,MBO,?,88.8,87,73,0
501711,13,Zevenaar,2017,CMD,275,29,Man,1,CMD,7/8/2019,1,MBO,?,69.1,77,60,0
501750,31,Utrecht,2016,CMD,211,26,Vrouw,1,CMD,6/27/2018,1,HAVO,1,88.9,63,74,0
501759,9,Nijmegen,2016,CMD,214,27,Vrouw,1,CMD,6/30/2017,1,HAVO,1,88.3,80,73,0
501773,3,Arnhem,2016,CMD,324,27,Man,1,CMD,6/30/2017,1,MBO,?,71.9,62,62,0
501818,27,Apeldoorn,2016,CMD,219,26,Man,1,Niet Behaald,0,0,HAVO,1,74.4,50,53,1
501835,29,Den Bosch Eindhoven,2016,CMD,209,25,Man,1,CMD,6/30/2017,1,HAVO,1,96.9,65,68,0
501846,20,Doetinchem,2016,CMD,219,25,Man,1,CMD,6/30/2017,1,HAVO,1,95.9,79,67,0
501866,5,Arnhem,2016,CMD,247,26,Vrouw,1,CMD,6/30/2017,1,MBO,?,96.9,81,76,0
501868,3,Arnhem,2016,CMD,228,27,Vrouw,1,CMD,6/30/2017,1,HAVO,1,90.0,70,65,0
501869,6,Arnhem,2016,CMD,217,25,Vrouw,1,CMD,6/30/2017,1,VWO,1,77.3,86,72,0
501884,28,Doetinchem,2016,CMD,204,27,Man,1,Niet Behaald,0,0,HAVO,1,79.8,68,63,0
501900,29,Apeldoorn,2016,CMD,206,25,Man,1,CMD,6/27/2018,1,HAVO,1,89.7,90,70,0
501913,55,Zuiden,2016,CMD,251,27,Man,1,CMD,6/27/2018,1,MBO,?,66.0,70,59,0
501934,16,Nijmegen,2016,CMD,211,27,Vrouw,1,CMD,6/30/2017,1,HAVO,1,74.6,86,78,0
501961,23,Noord Gld Overijssel,2016,CMD,205,28,Vrouw,1,CMD,6/30/2017,1,HAVO,1,79.8,73,76,0
501975,19,Nijmegen,2016,CMD,272,28,Man,1,Niet Behaald,0,0,MBO,?,0.0,0,0,0
501985,38,Den Bosch Eindhoven,2016,CMD,205,27,Vrouw,1,CMD,6/30/2017,1,HAVO,1,91.5,78,72,1
501988,1,Arnhem,2016,CMD,233,26,Vrouw,1,CMD,6/27/2018,1,MBO,?,94.9,60,58,0
502046,20,Ede Wageningen,2016,CMD,224,28,Man,1,CMD,6/30/2017,1,VWO,1,92.6,79,71,0
502047,6,Arnhem,2016,CMD,208,27,Man,1,CMD,6/30/2017,1,HAVO,1,77.5,70,68,0
502095,31,Utrecht,2016,CMD,214,27,Man,1,Niet Behaald,0,0,HAVO,1,79.8,68,61,0
502099,44,Den Bosch Eindhoven,2016,CMD,249,27,Vrouw,1,CMD,6/30/2017,1,MBO,?,86.2,80,75,0
502103,20,Ede Wageningen,2016,CMD,225,26,Man,1,CMD,6/30/2017,1,HAVO,1,74.4,57,69,0
502106,6,Arnhem,2016,CMD,212,25,Man,1,CMD,6/27/2018,1,HAVO,1,97.9,72,60,0
502147,26,Apeldoorn,2016,CMD,251,26,Vrouw,1,CMD,6/30/2017,1,MBO,?,83.7,80,70,0
502182,33,Utrecht,2016,CMD,217,26,Vrouw,1,CMD,6/30/2017,1,HAVO,1,79.6,81,69,0
502186,27,Doetinchem,2016,CMD,255,27,Vrouw,1,CMD,6/30/2017,1,MBO,?,68.1,85,86,0
502189,39,Zuiden,2016,CMD,243,28,Man,1,CMD,6/30/2017,1,MBO,?,79.8,67,63,0
502194,23,Noord Gld Overijssel,2016,CMD,221,26,Man,2,ICT,6/30/2017,1,HAVO,1,99.1,63,65,0
502205,31,Doetinchem,2016,CMD,259,27,Man,1,CMD,6/30/2017,1,MBO,?,93.9,86,73,0
502238,24,Doetinchem,2016,CMD,241,27,Man,1,Niet Behaald,0,0,MBO,?,54.4,69,67,1
502242,19,Nijmegen,2016,CMD,229,25,Man,1,CMD,6/27/2018,1,HAVO,0,86.7,72,55,0
502250,42,Winterswijk,2016,CMD,242,27,Vrouw,1,CMD,6/30/2017,1,MBO,?,78.8,90,80,0
502252,22,Nijmegen,2016,CMD,239,26,Man,1,CMD,6/27/2018,1,HAVO,1,88.9,63,72,0
502254,28,Noord Gld Overijssel,2016,CMD,260,27,Man,1,CMD,6/30/2017,1,MBO,?,87.5,77,80,0
502256,25,Doetinchem,2016,CMD,215,26,Vrouw,1,CMD,6/30/2017,1,HAVO,1,94.9,62,62,0
502257,1,Arnhem,2016,CMD,300,28,Man,1,Niet Behaald,0,0,MBO,?,66.0,58,52,0
502261,6,Zevenaar,2016,CMD,222,28,Vrouw,1,Niet Behaald,0,0,HAVO,1,66.0,85,74,0
502276,31,Doetinchem,2016,CMD,270,26,Man,1,CMD,6/27/2018,1,MBO,?,98.0,59,60,0
502291,27,Veenendaal,2016,CMD,203,27,Man,1,Niet Behaald,0,0,HAVO,1,81.3,58,60,1
502292,4,Zevenaar,2016,CMD,215,26,Vrouw,1,CMD,6/27/2018,1,HAVO,1,96.7,63,67,1
502319,9,Zevenaar,2016,CMD,204,26,Man,1,CMD,6/27/2018,1,HAVO,1,73.3,60,61,0
502327,0,Arnhem,2016,CMD,263,27,Man,1,CMD,6/27/2018,1,MBO,?,76.3,70,64,0
502330,36,Doetinchem,2016,CMD,264,28,Vrouw,1,CMD,6/30/2017,1,MBO,?,55.4,60,74,0
502339,0,Arnhem,2016,CMD,223,28,Man,1,CMD,6/27/2018,1,HAVO,1,68.5,68,64,0
502344,29,Den Bosch Eindhoven,2016,CMD,233,28,Vrouw,1,CMD,6/30/2017,1,HAVO,1,77.5,67,60,1
502353,39,Doetinchem,2016,CMD,203,27,Man,1,Niet Behaald,0,0,HAVO,1,61.7,68,62,0
502355,24,Nijmegen,2016,CMD,231,26,Man,1,Niet Behaald,0,0,HAVO,1,69.4,62,50,0
502372,48,Winterswijk,2016,CMD,243,27,Man,1,CMD,6/30/2017,1,MBO,?,68.1,80,68,0
502379,28,Veenendaal,2016,CMD,209,26,Man,1,CMD,6/30/2017,1,HAVO,1,87.8,77,73,0
502398,98,Westen,2016,CMD,227,25,Vrouw,1,CMD,6/30/2017,1,Buitenlands,?,95.9,83,74,0
502413,6,Arnhem,2016,CMD,246,28,Man,1,CMD,6/30/2017,1,MBO,?,92.6,79,70,0
502432,5,Arnhem,2016,CMD,206,25,Man,1,Niet Behaald,0,0,HAVO,1,70.8,45,56,0
502446,20,Nijmegen,2016,CMD,235,28,Man,1,CMD,1/29/2019,1,MBO,?,95.7,75,74,0
502452,21,Nijmegen,2016,CMD,221,26,Man,1,CMD,8/31/2018,1,HAVO,1,68.4,59,50,0
502453,89,Zuiden,2016,CMD,313,26,Man,1,CMD,6/30/2017,1,MBO,?,76.7,83,71,0
502460,70,Noord Gld Overijssel,2016,CMD,325,26,Man,1,Niet Behaald,0,0,HAVO,1,0.0,0,0,0
502474,18,Noord Gld Overijssel,2016,CMD,212,26,Man,1,CMD,6/27/2018,1,HAVO,1,90.8,60,54,0
502476,14,Arnhem,2016,CMD,246,25,Man,2,Niet Behaald,0,0,MBO,?,15.9,0,0,0
502477,28,Apeldoorn,2016,CMD,255,28,Man,1,Niet Behaald,0,0,MBO,?,89.4,53,67,0
502481,3,Arnhem,2016,CMD,255,27,Vrouw,1,CMD,7/8/2019,1,HAVO,1,58.8,60,58,0
502487,70,Noord Gld Overijssel,2016,CMD,215,28,Vrouw,1,CMD,6/30/2017,1,HAVO,1,80.2,65,61,0
502490,31,Doetinchem,2016,CMD,263,27,Man,1,CMD,6/30/2017,1,MBO,?,90.4,72,71,0
502492,24,Doetinchem,2016,CMD,220,27,Man,1,CMD,7/8/2019,1,HAVO,0,82.5,72,71,0
502497,130,Zuiden,2016,CMD,226,28,Man,1,CMD,6/30/2017,1,HAVO,1,85.4,60,62,0
502505,19,Nijmegen,2016,CMD,212,25,Man,1,Niet Behaald,0,0,HAVO,1,78.8,55,60,0
502516,30,Veenendaal,2016,CMD,204,25,Vrouw,1,CMD,6/30/2017,1,HAVO,1,93.8,76,72,0
502519,5,Arnhem,2016,CMD,273,26,Vrouw,1,CMD,6/30/2017,1,MBO,?,53.3,67,76,0
502527,6,Zevenaar,2016,CMD,203,27,Vrouw,1,CMD,6/30/2017,1,HAVO,1,88.3,73,74,0
502542,27,Doetinchem,2016,CMD,241,27,Man,1,CMD,6/30/2017,1,MBO,?,91.2,69,73,0
502543,41,Veenendaal,2016,CMD,219,28,Man,1,CMD,6/27/2018,1,HAVO,1,90.4,79,58,0
